post_id,comment_id,text,author_name,created_time,likes_count
DPPPDobiXL3,,,,,0
DPPPDobiXL3,,Pillars of Creation in the Eagle Nebula❤️☝🏻,,,0
DPPPDobiXL3,,"The time so going by so slowly when you are not posting any news... I hope you all will be able to come back soon! This image is amazing by the way, space is so beautiful like this 💖",,,0
DPPPDobiXL3,,Vim só pra saber noticias do 3IAtlas 😅 e aí??????????,,,0
DO_yP7cCScG,,,,,0
DO_yP7cCScG,,Nasa eu quero falar que eu amo o trabalho de vocês guando eu crescer eu vou trabalhar ai espero que eu consiga ❤️🚀,,,0
DO_yP7cCScG,,,,,0
DO_yP7cCScG,,Eu 3 e atlas,,,0
DO_yP7cCScG,,Nothing but some actors,,,0
DO_yP7cCScG,,O Meri Jaan.. Mera to Dil Hi khush ho gaya.. apun ko pata hi nahin ki NASA wale Ne tumko pahle Se job de rakha hai... Salary chahiye...Dr.mk.mk.🧞,,,0
DO_yP7cCScG,,👏❤️👏❤️👏❤️👏👏❤️❤️,,,0
DO_yP7cCScG,,Low-key really the American dream,,,0
DO_yP7cCScG,,I’m not a expertises at your job I’m just a human being here to help 😊,,,0
DO_yP7cCScG,,@interflora_tanaka Let's wish the world of science all the best✨✨ 🇺🇲✨🚀✨✨🌿🕊️✨🍀🍀✨💝💝✨🌸🌿✨,,,0
DPMYrfdjRJj,,You had your chance at wellness rehab anyone wishes for this wish tonight anyone else with psychosis prepare,,,0
DPMYrfdjRJj,,You started this your final action is now with the stupid moon satellite harassment super code of repetitive obscenities let alone your psychosis if anyone can get this job done the idiot on the moon just called you out get it done,,,0
DPMYrfdjRJj,,Is it moving????,,,0
DPMYrfdjRJj,,"#LoveFamily  #LoveNewYork  #LoveOurChildren  #SaveOurChildren
#SupportSports 
#SupportDriveSafely 
#SupportRespectCyclists 
#SupportSchools 
#SupportWomenRights
#SupportYourIdentityAsAProudUSA #ProtectNewYorkFromIllegalImmigrants  #MakeSaferNewYorkForAllReligions 
#SupportRespectValuesOfTheUSAGovernment 
#StopSupportTeachingTerrorismActAtSchools 
#BoycottPoliticianFromTheNewYorkValuableSocietyWhomSupportAnykindsOfTerrorismAct #MakeNewYorkGreatAgainAmen 
#MakeNewYorkMoreHappierForeverAmen  #VoteForTheBestNewYorkMayorCandidate 
#VoteForTheMostValuableAndExperiencedHonestLocalNewYorkMayorCandidate 
#LookafterNewYorkElderlyPeoplesWithLoveAndRespect 
#MakeNewYorkMoreSaferThanEverAmen 
#MayGodBlessNewYorkAmen 
#MayGodBlessOurGreatWorldAmen",,,0
DPMYrfdjRJj,,,,,0
DPMYrfdjRJj,,😍😍❤️❤️👏🔥,,,0
DPMYrfdjRJj,,I'd float sunshine and hope in the universe ✨️ to turn this gallexy around.,,,0
DNqVTidT0R-,,who is writing these captions. this is not Space X,,,0
DNqVTidT0R-,,3ı Atlas??????,,,0
DNqVTidT0R-,,Lan şu atlas 3i yi  durdurun ölmek mi istiyorsunuz ??,,,0
DNqVTidT0R-,,😍😍😍,,,0
DNqVTidT0R-,,2 moons ?????,,,0
DNqVTidT0R-,,Release the 3I Atlas images!!,,,0
DNqVTidT0R-,,🥹 I miss you so much ♥️🫂 🌚 🌙,,,0
DNqVTidT0R-,,#justicforzubeengarg,,,0
DNqVTidT0R-,,✡️,,,0
DNqVTidT0R-,,مرگ بر آمریکا,,,0
DO9PYNCk0aQ,,How much light years  away from this cluster from earth,,,0
DO9PYNCk0aQ,,ó Maior pintor do mundo 🔥❤️,,,0
DO9PYNCk0aQ,,❤️nasa manda um presente para meu filho  10 anos fã de vocês,,,0
DO9PYNCk0aQ,,We care soo much about space but fill our night sausage with city lights and noise lmao what a joke of a society,,,0
DO9PYNCk0aQ,,WOW that would make a good background for a piece I'm working on,,,0
DO9PYNCk0aQ,,🔥🔥🔥🙌🙌🙌🙌🙌🙌🙌🙌,,,0
DO9PYNCk0aQ,,毎日素晴らしい作品見させていただき有難うございます🙌今日もおいらは41年間変わらず独身交際無しであり結婚予定も無く子供も無く婿養子でも無くNASAさんの活動を応援しております📣,,,0
DL5KetROhWu,,👏👏👏👏,,,0
DL5KetROhWu,,3iatlas? You know the truth...,,,0
DL5KetROhWu,,,,,0
DL5KetROhWu,,😍😍😍,,,0
DL5KetROhWu,,I was thinking about reinjectable rockets. So we have the material that seems capable of withstanding the combustions. I was like what if we can extend the rockets. Add filters. Recollect chemicals. Resynthesize fuel. Idk. I think you guys should be able to take it from there. I'll take a shuttle or unlimited rides. I want my shuttle like the 5th Element one. The movie with Bruce Willis & the Hottie Lilu Badabeam Badaboom lmaoooo. Find an area where you can compartmentalize the rocket area. I think from there we can route thrust. Don't try to play me because I was brought into this physical existence through a dysfunctional group. If I don't like what you built me. I'm going to want a cut. If anyone cares to cut me some slack for the idea. I would so highly appreciate it with the ship🥰lmaoooo Yea I don't think it's the heat the causes the movement. I know supposely a vacuum if not some sort of debree(debree dynamics). Idk that the thrust departing from earth changes or does it. Idk fill me in😂No seriously I want unlimited food with my chip🥰`,,,0
DL5KetROhWu,,Im not saying there wasn’t an ice age it just didn’t happen overnight for the earth 🌍,,,0
DL5KetROhWu,,3i/Atlas ??? Vão ficar calados até quando ???,,,0
DL5KetROhWu,,One eye😮👹😈,,,0
DL5KetROhWu,,"Hey N.A.S.A, Build a multi-directionals engine for Space with compass metal (sun magnet) PLEAAAAAASSSSSSEEEEEE 😃— reconnaissant.e.",,,0
DO_aSEbjuWU,,3i atlas 😮,,,0
DO_aSEbjuWU,,I thought it was,,,0
DO_aSEbjuWU,,IA,,,0
DO_aSEbjuWU,,❤️,,,0
DO_aSEbjuWU,,Wow 😍,,,0
DO_aSEbjuWU,,❤️nasa manda um presente para meu filho  10 anos fã de vocês,,,0
DO_aSEbjuWU,,Baxk beam. World,,,0
DPFCNyZk3NN,,Of course,,,0
DPFCNyZk3NN,,,,,0
DPFCNyZk3NN,,"#LoveFamily  #LoveNewYork  #LoveOurChildren  #SaveOurChildren
#SupportSports 
#SupportDriveSafely 
#SupportRespectCyclists 
#SupportSchools 
#SupportWomenRights
#SupportYourIdentityAsAProudUSA #ProtectNewYorkFromIllegalImmigrants  #MakeSaferNewYorkForAllReligions 
#SupportRespectValuesOfTheUSAGovernment 
#StopSupportTeachingTerrorismActAtSchools 
#BoycottPoliticianFromTheNewYorkValuableSocietyWhomSupportAnykindsOfTerrorismAct #MakeNewYorkGreatAgainAmen 
#MakeNewYorkMoreHappierForeverAmen  #VoteForTheBestNewYorkMayorCandidate 
#VoteForTheMostValuableAndExperiencedHonestLocalNewYorkMayorCandidate 
#LookafterNewYorkElderlyPeoplesWithLoveAndRespect 
#MakeNewYorkMoreSaferThanEverAmen 
#MayGodBlessNewYorkAmen 
#MayGodBlessOurGreatWorldAmen",,,0
DPFCNyZk3NN,,Yup,,,0
DPFCNyZk3NN,,Hey I can see my house from here HI NASA!!! 👋,,,0
DPFCNyZk3NN,,i died 2 months before,,,0
DPFCNyZk3NN,,خدایاشکرت برای عظمتت وبزرگیت,,,0
DPFCNyZk3NN,,YES,,,0
DPFCNyZk3NN,,Yes I am .. Bay Ridge Brooklyn baby 😂,,,0
DPFCNyZk3NN,,👏,,,0
DNQuxufAih9,,Arkadaşlar uyanın NASA bizde bir şey saklıyor hiç fark etmedinizmi,,,0
DNQuxufAih9,,Ai h 🛸,,,0
DNQuxufAih9,,Nasa? founded by Nazi scientist? same one?,,,0
DNQuxufAih9,,Basa still connect with voyager 1 and 2?,,,0
DNQuxufAih9,,E o 3 i Atlas nada ainda mona?,,,0
DNQuxufAih9,,Say Hubble to enter . In that 🔵 blue radius .. and then send pictures.. of interior of that creations,,,0
DNQuxufAih9,,What aa👽 🛸 fakeee views.. an pictures u posted . For .. wallpapers .. and these  pics .. already generated.. by .. AI  can be . Find .. on . Google .. why nasa why....,,,0
DNQuxufAih9,,Cadê as imagens reais do 3I Atlas? Temos o direito de ver.,,,0
DNQuxufAih9,,Nasa wala bahut khatarnak hai,,,0
DNQuxufAih9,,"I don't mean just psychology but it will take birth by your discovery. This will lead to an ability to treat psychiatric patients for example and make brain/computer interfaces for the paralised individuals. Understanding the mechanisms behind human brain will profoundly improve computer sciences, molecular biology and chemistry. Telepathy will improve space travel, art, education, entertainment etc etc. The number of applications is infinite. We will get the ability to understand the thoughts of whales
This will lead to a creating of the world where it is impossible for the politians to lie...
I implore you to please hear me out.
Sincerely yours
Den.",,,0
